#timestamp,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,av_x,av_y,av_z;
2559328450790,0.693248152733,0.00275356229395,-0.00339276040904,0.720685839653,-0.284346073866,-9.95282459259,0.0361538566649,-0.00262707518414,-0.281545549631,0.00086724763969;
2559328700370,0.692994356155,0.00274806306697,-0.0033828006126,0.720929920673,-0.333216577768,-9.86779022217,0.00540687376633,-0.006586314179,-0.281816720963,0.0031650068704;
2559330437710,0.692741274834,0.0027483406011,-0.00337467412464,0.721173107624,-0.344279676676,-9.82935523987,-0.0480274967849,-0.00223815394565,-0.280883878469,0.00530630303547;
2559334612520,0.692487359047,0.0027451699134,-0.00337199959904,0.721416890621,-0.31611391902,-9.84296131134,-0.0682153180242,-0.00120550394058,-0.281688600779,0.000253319740295;
2559336646200,0.692234873772,0.00274733966216,-0.00337312929332,0.721659362316,-0.212105542421,-9.81662845612,-0.044588368386,0.00398308038712,-0.280070334673,0.00100880872924;
2559338692960,0.691981673241,0.00274318899028,-0.00336908688769,0.721902132034,-0.150740489364,-9.80875396729,-0.0935057401657,-0.0025287270546,-0.280719995499,0.000497698842082;
2559340768560,0.691723287106,0.00274012517184,-0.00336295459419,0.722149670124,-0.148467004299,-9.81748390198,-0.166784271598,-0.00305473827757,-0.286331772804,0.00233054161072;
2559344072040,0.691466152668,0.00274375337176,-0.00336413970217,0.722395837307,-0.251177847385,-9.81020450592,-0.194436296821,0.00486075924709,-0.284878909588,0.00180006038863;
2559346100510,0.691210865974,0.00274864956737,-0.00336191663519,0.722640156746,-0.415404647589,-9.79737854004,-0.134840682149,0.00370740913786,-0.282737612724,0.00446140766144;
2559349484560,0.690953433514,0.00274783791974,-0.00336379860528,0.722886264324,-0.465075194836,-9.8028678894,-0.125476077199,0.00267922901548,-0.284993678331,-0.00105798244476;
2559350398680,0.690696537495,0.00276095187292,-0.00337374443188,0.723131597042,-0.448206722736,-9.84580993652,-0.179772615433,0.0151902446523,-0.284267961979,0.00197291374207;
2559354445340,0.690438330173,0.00277536385693,-0.00338408746757,0.723378002644,-0.316177994013,-9.87874984741,-0.205470114946,0.0161618012935,-0.285613536835,0.00246614194475;
2559356492220,0.690177798271,0.00279272766784,-0.00339963100851,0.723626673222,-0.289222538471,-9.95878696442,-0.156023487449,0.0207439027727,-0.288222700357,0.00109821546357;
2559358585710,0.689918279648,0.00281100720167,-0.0034154637251,0.723873972893,-0.305947601795,-10.0251569748,-0.0534717068076,0.0214338358492,-0.286878675222,0.00143051147461;
2559360597990,0.689661443233,0.00283601065166,-0.00343123590574,0.724118471146,-0.370614141226,-10.0479669571,0.000630014925264,0.0252932310104,-0.283764272928,0.00516325188801;
2559363974070,0.689407169819,0.00285373115912,-0.00344305438921,0.724360406399,-0.384591639042,-10.0339679718,-0.0111889047548,0.0188916940242,-0.280901789665,0.00342279695906;
2559366108120,0.689149916172,0.00287259253673,-0.00345577695407,0.724604725838,-0.418630003929,-9.96559143066,-0.0472924374044,0.0200539827347,-0.283791154623,0.00354051613249;
2559369053800,0.688894331455,0.00288692233153,-0.00347060360946,0.724847555161,-0.40551134944,-9.91914081573,0.0402171239257,0.0185862146318,-0.282126605511,-0.000184774384252;
2559371141630,0.688636064529,0.00290070427582,-0.0034790574573,0.725092768669,-0.426195919514,-9.82104301453,0.129531264305,0.0147581109777,-0.285014510155,0.00322163151577;
2559373375360,0.688378870487,0.00291301449761,-0.00348351662979,0.725336790085,-0.42138132453,-9.76477527618,0.153923481703,0.0117033720016,-0.283697277308,0.00472217891365;
2559375403460,0.688124477863,0.00291994982399,-0.00348053243943,0.725578427315,-0.301499038935,-9.74288082123,0.0651527494192,0.00448375986889,-0.280748307705,0.00606775283813;
2559379606430,0.687870204449,0.00291750417091,-0.0034705454018,0.725819408894,-0.195103168488,-9.70800209045,-0.0310878567398,-0.00481605576351,-0.280351966619,0.00496655702591;
2559381616580,0.687617182732,0.00290822656825,-0.00345708546229,0.72605919838,-0.181910738349,-9.69495582581,0.00441546598449,-0.0106945624575,-0.278963148594,0.00321716070175;
2559383716060,0.687366783619,0.00290079182014,-0.00343869114295,0.726296424866,-0.231930121779,-9.70215511322,0.0380076430738,-0.0123396543786,-0.275988936424,0.00708401342854;
2559385968890,0.687116861343,0.00289167952724,-0.00341759435833,0.72653311491,-0.31645834446,-9.73471736908,-0.0646819993854,-0.0147879133001,-0.275388360023,0.00769943092018;
2559389078750,0.686869561672,0.00288112997077,-0.00339364004321,0.726766943932,-0.348274469376,-9.84719944,-0.247891589999,-0.0172078628093,-0.27229937911,0.00858604721725;
2559391116450,0.686618506908,0.00287400558591,-0.00338502298109,0.727004230022,-0.305462002754,-9.90361976624,-0.375156313181,-0.00678598927334,-0.276462733746,0.00156909227371;
2559393200420,0.686367869377,0.00287348148413,-0.00338196312077,0.727240800858,-0.257145792246,-9.95188808441,-0.334690928459,0.000105798251752,-0.275817513466,0.00195950292982;
2559395276240,0.686116695404,0.00288002355956,-0.00338523602113,0.72747784853,-0.291225492954,-9.97329616547,-0.228464975953,0.00769496103749,-0.276401638985,0.00215768814087;
2559399603260,0.685863912106,0.00288780056871,-0.00338786258362,0.7277161479,-0.358282893896,-9.99025726318,-0.183394342661,0.00806003808975,-0.277990102768,0.0032186510507;
2559401759510,0.685611307621,0.00288902805187,-0.00338829145767,0.727954089642,-0.44578742981,-10.0007171631,-0.291254103184,0.00304132723249,-0.277708470821,0.000903010368347;
2559403730880,0.685358703136,0.00290096481331,-0.00339076388627,0.728191792965,-0.586063981056,-10.0078363419,-0.409979432821,0.0103995185345,-0.277559429407,0.00558644440025;
2559405798350,0.685183167458,0.00288689974695,-0.00338922976516,0.728357076645,-0.623484790325,-9.92720317841,-0.388486415148,0.0122576951981,-0.274503260851,0.00639557978138;
2559408949830,0.68492692709,0.00290454761125,-0.00340198795311,0.728597939014,-0.64519238472,-9.86699485779,-0.211243003607,0.0193685311824,-0.281421869993,0.00273734331131;
2559410996430,0.684675395489,0.00292171211913,-0.00340987974778,0.728834152222,-0.57958227396,-9.82908153534,-0.0770759433508,0.0164180994034,-0.276137858629,0.0052854414098;
2559413046750,0.684421658516,0.00293801701628,-0.00342015293427,0.729072272778,-0.425495564938,-9.85248184204,-0.0948556736112,0.0172227583826,-0.278456479311,0.00343620730564;
2559417136660,0.684165835381,0.00295814522542,-0.00343025103211,0.729312241077,-0.28261256218,-9.86401844025,-0.188068509102,0.0193580985069,-0.280644029379,0.00564158009365;
2559419858610,0.683912217617,0.0029778003227,-0.00343953119591,0.729549944401,-0.315140485764,-9.88156890869,-0.253039687872,0.0186339039356,-0.278145104647,0.00584870576859;
2559421520700,0.6836617589,0.00299442838877,-0.00345408520661,0.729784488678,-0.393429458141,-9.84186267853,-0.0949988290668,0.0197514928877,-0.274597138166,0.0010982156964;
2559423681130,0.683414876461,0.00300986063667,-0.0034699018579,0.730015516281,-0.475023180246,-9.77723407745,0.0184110999107,0.0197425466031,-0.270567774773,-0.000311434298055;
2559425734230,0.683164298534,0.00303365243599,-0.00348084443249,0.730250060558,-0.458015561104,-9.77289199829,0.0606523305178,0.0219613332301,-0.274641811848,0.00712424516678;
