00603,2.56113093317e+12;
00604,2.56116471085e+12;
00605,2.56119743002e+12;
00606,2.56123127764e+12;
00607,2.5612650556e+12;
00608,2.56129806466e+12;
00609,2.5613311438e+12;
00610,2.56136491488e+12;
00611,2.56139808596e+12;
00612,2.56143113749e+12;
00613,2.56146494565e+12;
00614,2.56149814671e+12;
00615,2.56153159587e+12;
00616,2.56156468786e+12;
00617,2.56159817004e+12;
00618,2.56163175688e+12;
00619,2.5616649508e+12;
00620,2.56170145103e+12;
00621,2.56173176815e+12;
00622,2.56176580589e+12;
00623,2.56179859014e+12;
00624,2.56183180762e+12;
00625,2.56186538214e+12;
00626,2.56189908748e+12;
00627,2.56193220222e+12;
00628,2.56197147836e+12;
00629,2.56199882258e+12;
00630,2.5620319171e+12;
00631,2.56206543253e+12;
00632,2.56209862481e+12;
00633,2.56213231912e+12;
00634,2.56216566913e+12;
00635,2.56219853879e+12;
00636,2.5622319121e+12;
00637,2.56226545154e+12;
00638,2.56229869201e+12;
00639,2.56233176556e+12;
00640,2.56236808384e+12;
00641,2.56239881296e+12;
00642,2.56243239584e+12;
00643,2.56246618482e+12;
00644,2.56249928331e+12;
00645,2.56253278207e+12;
00646,2.56256612324e+12;
00647,2.56259925949e+12;
00648,2.56263227325e+12;
00649,2.56266632357e+12;
00650,2.56269903662e+12;
00651,2.56273330026e+12;
00652,2.56276709016e+12;
00653,2.56280089869e+12;
00654,2.5628326843e+12;
00655,2.56286647081e+12;
00656,2.56289939192e+12;
00657,2.56293317898e+12;
00658,2.56296627363e+12;
00659,2.56299971775e+12;
00660,2.56303280587e+12;
00661,2.56306650606e+12;
00662,2.56309979077e+12;
00663,2.56313339221e+12;
00664,2.56316646429e+12;
00665,2.56320014917e+12;
00666,2.56323307611e+12;
00667,2.56326679547e+12;
00668,2.56329964876e+12;
00669,2.56333330451e+12;
00670,2.56336888507e+12;
00671,2.56339989175e+12;
00672,2.56343344599e+12;
00673,2.56346678001e+12;
00674,2.56350026294e+12;
00675,2.56353381231e+12;
00676,2.56356806798e+12;
00677,2.56360045263e+12;
00678,2.56363596933e+12;
00679,2.56366723386e+12;
00680,2.56370136198e+12;
00681,2.56374890024e+12;
00682,2.5637695522e+12;
00683,2.56380044996e+12;
00684,2.5638418313e+12;
00685,2.56386769379e+12;
00686,2.56390041061e+12;
00687,2.56393381531e+12;
00688,2.56396796708e+12;
00689,2.56400189542e+12;
00690,2.56403709049e+12;
00691,2.56406854584e+12;
00692,2.56410241993e+12;
00693,2.56413377976e+12;
00694,2.56416717805e+12;
00695,2.56420064342e+12;
00696,2.56423432852e+12;
